artist,artist_id,date,spotify_listeners_daily_diff,twitter_followers,instagram_followers,youtube_artist_views
First Aid Kit,21egYD1eInY6bGFcniCRT1,2019-05-12
Rosie Carney,3Aut8hgiqZSy2qmJluZMU9,2019-05-12
The Civil Wars,6J7rw7NELJUCThPbAfyLIE,2019-05-12
The Hound + The Fox,6KxrjoB8dMcRC295reb2Us,2019-05-12
Daniela Andrade,0WfaItAbs4vlgIA1cuqGtJ,2019-05-12
Lisa Mitchell,53f2OKMfVLTsHFkGyA5dnz,2019-05-12
Lucius,1WrqUPWlHN5FXCRcQgrkas,2019-05-12
Sarah Jarosz,6nFBonVf7Lqaj05R0v5VGJ,2019-05-12
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,2019-05-12
Branches,6sMpWUXJNv5pPggHyvqKw2,2019-05-12
Ysabelle Cuevas,323nxrsc0C5JSsmlN2srN8,2019-05-12
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,2019-05-12
Odina,2D0wm8aDnVrcljPwg2GM75,2019-05-12
Joy Williams,4TCXgdDPm10ensLNCVnIYa,2019-05-12
Freedom Fry,195hFqaTDENqLCcG8uGtM7,2019-05-12
The Ballroom Thieves,7kZBQcHbD4IKKEJIMnrRWC,2019-05-12
SOAK,4PLsMEk2DCRVlVL2a9aZAv,2019-05-12
Anna Elizabeth Laube,6O0rWDT0LuZk9Cpe45kbcx,2019-05-12
Madilyn Bailey,07r7OPIALkj6Icaoj4Kf5l,2019-05-12
Joseph & Maia,2dXGyySsUY7yYzCfMf6OSZ,2019-05-12
Erato,72T7KgrFiMTgXRWxfuDn5o,2019-05-12
Zella Day,100sLnojEpcadRx4edEBA6,2019-05-12
James TW,0B3N0ZINFWvizfa8bKiz4v,2019-05-12
Taylor Swift,06HL4z0CvFAxyc27GXpf02,2019-05-12
Fitz and The Tantrums,4AcHt3JxKy59IX7JNNlZn4,2019-05-12
X Ambassadors,3NPpFNZtSTHheNBaWC82rB,2019-05-12
Lennon & Maisy,720fJ5sGqAOhvU2IUypqIr,2019-05-12
Alex Cornell,2zVCLRV59G7nPOoKxj4xyY,2019-05-12
Jaclyn Davies,5MKHjGZGjZ7mZV0JPs9iot,2019-05-12
Walk Off the Earth,6jEiUoyyJNPHzSR0Nib6HX,2019-05-12
Anthem Lights,7kwEvDE8e7EBGKh5bLczqQ,2019-05-12
Nicole Cross,3YrM00mKs7wqOtBPmeSoEo,2019-05-12
Landon Austin,2WROyFfIOmKtRopsTrIL52,2019-05-12
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,2019-05-12
James Vincent McMorrow,7FDlvgcodNfC0IBdWevl4u,2019-05-12
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,2019-05-12
Nashville Cast,2NvmDZar6FF2CICK1yBS4I,2019-05-12
Obadiah Parker,3Kji8hBU9Tqea6pAWRwagQ,2019-05-12
Xavier Dunn,1JmAXAbenjeUV9rTxyI9ZZ,2019-05-12
Emily Hackett,4dTcd3R8sIuVhoOlqgqr0V,2019-05-12
Jess Delgado,7rkZ1O9S0fLbpWMQApubz5,2019-05-12
Kishi Bashi,3LVPGE5jPPwtbGslx07YR0,2019-05-12
Josh Golden,0KkbcLeIV6qDA1IDFJgiV2,2019-05-12
William Singe,5exS0bytCYdixgv02DaCm3,2019-05-12
Joanna Wang,1km0aro5NJuoX5dE0Mub5C,2019-05-12
Hearts & Colors,3wjsrpfO6odEphTZWx45RQ,2019-05-12
William Fitzsimmons,41FEVJCBGidsJwbjq0KfgM,2019-05-12
Savannah Outen,0FcC38n7nTB9YS1xhFOKDX,2019-05-12
alt-J,3XHO7cRUPCLOr6jwp8vsx5,2019-05-12
Jack and White,2U5RgZDZdAR13tX6yivvRy,2019-05-12
Taken By Trees,0Xn4iSM6rXebCl4Ub50RFN,2019-05-12
Cam,5WRElKaZsn1tGnrgmJVAeO,2019-05-12
Tom Speight,02U4dXZhGSo07f66l8JZ91,2019-05-12
Graeme James,09b4q9Vfmuvxb8LuOrhp7W,2019-05-12
Anchor + Bell,1mjqymUKo7KbLtvfYD386t,2019-05-12
Passenger,0gadJ2b9A4SKsB1RFkBb66,2019-05-12
Wallis Bird,0aogyPVqx5tlIkR0BHAehX,2019-05-12
Yuna,3kHVioJpVxlazAAKQ64pC1,2019-05-12
Less Is More,2scCthfq8kpZS50gb8koTD,2019-05-12
The Wind and The Wave,5GMZzcgmUwopsHBB7TyCsy,2019-05-12
Jamie McDell,44MWRwByQXnNT4PwguMPIH,2019-06-30
Molly Parden,5dUUxJQg27XaHdKyLYwNg5,2019-06-30
Leah Blevins,1cpkiJukYGm0dr7Fm9HpNW,2019-06-30
Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,2019-05-12
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,2019-05-12
Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,2019-05-12
Iyaz,5tKXB9uuebKE34yowVaU3C,2019-05-12
JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,2019-05-12
Ne-Yo,21E3waRsmPlU7jZsS13rcj,2019-05-12
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,2019-05-12
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,2019-05-12
The Script,3AQRLZ9PuTAozP28Skbq8V,2019-05-12
Beyoncé,6vWDO969PvNqNYHIOW5v0m,2019-05-12
Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,2019-05-12
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,2019-05-12
Britney Spears,26dSoYclwsYLMAKD3tpOr4,2019-05-12
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,2019-05-12
Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,2019-05-12
Atomic Kitten,6JMHws5haIO6V35YNYDnDw,2019-05-12
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,2019-05-12
Gareth Gates,4nNwfeVaNJlfz8RdCT5MJO,2019-05-12
Cascada,0N0d3kjwdY2h7UVuTdJGfp,2019-05-12
David Archuleta,2C9n4tQgNLhHPhSCmdsQnk,2019-05-12
Shakira,0EmeFodog0BfCgMzAIvKQp,2019-05-12
Estelle,5T0MSzX9RC5NA6gAI6irSn,2019-05-12
The Killers,0C0XlULifJtAgn6ZNCW2eu,2019-05-12
Vanessa Carlton,5ILrArfIV0tMURcHJN8Q07,2019-05-12
Agnes,6SsTlCsuCYleNza6xGwynu,2019-05-12
Taio Cruz,6MF9fzBmfXghAz953czmBC,2019-05-12
Soulja Boy,6GMYJwaziB4ekv1Y6wCDWS,2019-05-12
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,2019-05-12
The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,2019-05-12
Justin Timberlake,31TPClRtHm23RisEBtV3X7,2019-05-12
Artful Dodger,4L8MIM7AXmq6jb0tRix4JT,2019-05-12
Akon,0z4gvV4rjIZ9wHck67ucSV,2019-05-12
Sean Kingston,6S0dmVVn4udvppDhZIWxCr,2019-05-12
Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,2019-05-12
Fergie,3r17AfJCCUqC9Lf0OAc73G,2019-05-12
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,2019-05-12
Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2019-05-12
Wheatus,4mYFgEjpQT4IKOrjOUKyXu,2019-05-12
Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,2019-05-12
Katy Perry,6jJ0s89eD6GaHleKKya26X,2019-05-12
Ja Rule,1J2VVASYAamtQ3Bt8wGgA6,2019-05-12
Owl City,07QEuhtrNmmZ0zEcqE9SF6,2019-05-12
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,2019-05-12
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,2019-05-12
Train,3FUY2gzHeIiaesXtOAdB7A,2019-05-12
The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,2019-05-12
Sean Paul,3Isy6kedDrgPYoTS1dazA9,2019-05-12
P!nk,1KCSPY1glIKqW2TotWuXOR,2019-05-12
Flo Rida,0jnsk9HBra6NMjO2oANoPY,2019-05-12
Adele,4dpARuHxo51G3z768sgnrY,2019-05-12
Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,2019-05-12
Joe,3zTOe1BtyTkwNvYZOxXktX,2019-05-12
Maroon 5,04gDigrS5kc9YWfZHwBETP,2019-05-12
Kesha,6LqNN22kT3074XbTVUrhzX,2019-05-12
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,2019-05-12
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,2019-05-12
Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,2019-05-12
Pitbull,0TnOYISbd1XYRBk9myaseg,2019-05-12
B2K,51d3rUlLuMh7EW09aMe7yj,2019-05-12
Jamelia,3f5W9NEwkc1SAIPFuumcaf,2019-05-12
50 Cent,3q7HBObVc0L8jNeTe5Gofh,2019-05-12
Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz,2019-05-12
Jason Mraz,4phGZZrJZRo4ElhRtViYdl,2019-05-12
Usher,23zg3TcAtWQy7J6upgbUnj,2019-05-12
Eric Prydz,5sm0jQ1mq0dusiLtDJ2b4R,2019-05-12
Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,2019-05-12
Daddy Yankee,4VMYDCV2IEDYJArk749S6m,2019-05-12
Eminem,7dGJo4pcD2V6oG8kP0tJRR,2019-05-12
Jagged Edge,7Aq8lpLMSt1Zxu56pe9bmp,2019-05-12
Chingy,3s2wTjWxK8NOX09dmsvVOh,2019-05-12
Robyn,6UE7nl9mha6s8z0wFQFIZ2,2019-05-12
Madonna,6tbjWDEIzxoDsBA1FuhfPW,2019-05-12
Nickelback,6deZN1bslXzeGvOLaLMOIF,2019-05-12
Nelly,2gBjLmx6zQnFGQJCAQpRgw,2019-05-12
Mario,20s0P9QLxGqKuCsGwFsp7w,2019-05-19
Ciara,2NdeV5rLm47xAvogXrYhJX,2019-05-19
Sugababes,7rZNSLWMjTbwdLNskFbzFf,2019-05-19
Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,2019-05-19
Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,2019-05-19
Shontelle,4M6Z1wubeKtwPqbjJygTOc,2019-05-19
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,2019-05-19
Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,2019-05-19
The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,2019-05-19
Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,2019-05-19
Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,2019-05-19
Daniel Powter,7xTcuBOIAAIGDOSvwYFPzk,2019-05-19
Keri Hilson,63wjoROpeh5f11Qm93UiJ1,2019-05-19
Blue,2yEkZBBjhzKzt6LF5XMaFi,2019-05-19
Shaggy,5EvFsr3kj42KNv97ZEnqij,2019-05-26
T.I.,4OBJLual30L7gRl5UkeRcT,2019-06-09
Dixie Chicks,25IG9fa7cbdmCIy3OnuH57,2019-06-23
Daniel Bedingfield,11hIqBsGRPztdjBHCSLClX,2019-06-23
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,2019-06-23
OutKast,1G9G7WwrXka3Z1r7aIDjI7,2019-06-23
Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,2019-06-23
Uncle Kracker,2DnqqkzzDKm3vAoyHtn8So,2019-06-23
Foster The People,7gP3bB2nilZXLfPHJhMdvc,2019-06-23
Blu Cantrell,6vytZ677lz4LzCrUDcDokM,2019-06-23
Linkin Park,6XyY86QOPPrYVGvF9ch6wz,2019-06-23
CeeLo Green,5nLYd9ST4Cnwy6NHaCxbj8,2019-06-23
Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,2019-06-23
Michelle Branch,5rScKX1Sh1U67meeUyTGwk,2019-06-23
The Veronicas,1dIdBZaaHRW2bDTkHNfWln,2019-06-23
Fat Joe,3ScY9CQxNLQei8Umvpx5g6,2019-06-23
Baby Bash,12PSlydMSjEHzSCj9X5qv7,2019-06-23
Mary Mary,12Kgt2eahvxNWhD5PnSUde,2019-06-23
James Blunt,7KMqksf0UMdyA0UCf4R3ux,2019-06-23
John Mayer,0hEurMDQu99nJRq8pTxO14,2019-06-23
JAY Z,3nFkdlSjzX9mRTtwJOzDYB,2019-07-21
Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,2019-07-21
Muse,12Chz98pHFMPJEknJQMWvI,2019-07-21
Ronan Keating,3nlHsNqwCSvT988ZfSW1Yh,2019-07-21
The Shins,4LG4Bs1Gadht7TCrMytQUO,2019-07-21
The Coral,6OiHleP2bHM18dXq4aZQWt,2019-07-21
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2019-07-21
Reamonn,4VH2QabEORUUhN1F1cYQ6N,2019-07-21
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,2019-07-21
Empire of the Sun,67hb7towEyKvt5Z8Bx306c,2019-07-21
La Roux,3K2zB87GZv1krx031en5VA,2019-07-21
No Doubt,0cQbJU1aAzvbEmTuljWLlF,2019-07-21
Angie Stone,2hWr3AjjKOCVmWcwvuT4uM,2019-07-21
The Ark,73ib5ljBj2xAIR7R3hTwF4,2019-07-21
Bomfunk MC's,0NeC6ploeJUq8oDwYQjNPS,2019-07-21
José González,6xrCU6zdcSTsG2hLrojpmI,2019-07-21
Dido,2mpeljBig2IXLXRAFO9AAs,2019-07-21
Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,2019-07-21
The Fray,0zOcE3mg9nS6l3yxt1Y0bK,2019-07-21
Missy Elliott,2wIVse2owClT7go1WT98tk,2019-07-21
O-Zone,5M5PjPSiKeXynM6Ohu350r,2019-07-21
Lily Allen,13saZpZnCDWOI9D4IJhp1f,2019-07-21
Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,2019-07-21
Miike Snow,4l1cKWYW591xnwEGxpUg3J,2019-07-21
Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86,2019-07-21
Craig David,2JyWXPbkqI5ZJa3gwqVa0c,2019-07-21
Jack Johnson,3GBPw9NK25X1Wt2OUvOwY3,2019-07-21
Cold War Kids,6VDdCwrBM4qQaGxoAyxyJC,2019-07-21
MGMT,0SwO7SWeDHJijQ3XNS7xEE,2019-07-21
Rise Against,6Wr3hh341P84m3EI8qdn9O,2019-07-21
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2019-07-21
Lykke Li,6oBm8HB0yfrIc9IHbxs6in,2019-07-21
Kings of Convenience,41AbNVba2ccpmcc9QtOJE7,2019-07-21
Gossip,3sFTupo9UGgrujjN21BjwR,2019-07-21
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,2019-07-21
The Kooks,1GLtl8uqKmnyCWxHmw9tL4,2019-07-21
The Libertines,4fSPtBgFPZzygkY6MehwQ7,2019-07-21
Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,2019-07-21
John Legend,5y2Xq6xcjJb2jVM54GHK3t,2019-07-21
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,2019-07-21
Sia,5WUlDfRSoLAfcVSX1WnrxN,2019-07-21
The Whitest Boy Alive,1qcU8NabUQ5efQf8UGW6CV,2019-07-21
Travis,3bUwxJgNakzYKkqAVgZLlh,2019-07-21
Aqua,6kBjAFKyd0he7LiA5GQ3Gz,2019-07-21
Duffy,37NqXwtb6nIEqRt4EJSoIO,2019-07-21
Melanie C,60vX3zLcdKRXvKLITVh5Df,2019-07-21
Seether,6B5c4sch27tWHAGdarpPaW,2019-07-21
Joss Stone,7bvcQXJHkFiN1ppIN3q4fi,2019-07-28
Murphy Lee,07W0YfsvHM7Mw7Bq48Mb0A,2019-07-28
Keane,53A0W3U0s8diEn9RhXQhVz,2019-07-28
Sum 41,0qT79UgT5tY4yudH9VfsdT,2019-07-28
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,2019-07-28
Band of Horses,0OdUWJ0sBjDrqHygGUXeCF,2019-07-28
Kula Shaker,6bGcpvHbRHg8s0wiNyIZK1,2019-07-28
Kid Rock,7dOBabd5O4CvKrg4iriHTM,2019-07-28
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,2019-07-28
The Sounds,0W2XAE5AnBWqcGNhfupEOU,2019-07-28
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,2019-07-28
Joshua Radin,7omzannyG2lfDqP5xyZo34,2019-07-28
Sade,47zz7sob9NUcODy0BTDvKx,2019-07-28
System Of A Down,5eAWCfyUhZtHHtBdNk56l1,2019-07-28
Jamiroquai,6J7biCazzYhU3gM9j1wfid,2019-07-28
Papa Roach,4RddZ3iHvSpGV4dvATac9X,2019-07-28
Creed,43sZBwHjahUvgbx1WNIkIz,2019-07-28
Phantom Planet,0LsTFjEB1IIrh7IlTxs1GY,2019-07-28
The Shapeshifters,60FV7KyxIH9FH1uq7u8inP,2019-07-28
Bloc Party,3MM8mtgFzaEJsqbjZBSsHJ,2019-07-28
Wyclef Jean,7aBzpmFXB4WWpPl2F7RjBe,2019-07-28
Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,2019-07-28
3 Doors Down,2RTUTCvo6onsAnheUk3aL9,2019-07-28
James Morrison,3LpLGlgRS1IKPPwElnpW35,2019-07-28
Lil Wayne,55Aa2cqylxrFIXC767Z865,2019-07-28
The Temper Trap,4W48hZAnAHVOC2c8WH8pcq,2019-07-28
Basement Jaxx,4YrKBkKSVeqDamzBPWVnSJ,2019-07-28
Amy Macdonald,1hJuGCUpefX24GFmss9bjH,2019-07-28
Mando Diao,5I4eibDkC7gg0hmczTZuND,2019-08-04
Titiyo,2s5enJCtVBAAdWD94jOIbM,2019-08-04
Darude,0LhHRmSd1EYM5QdNeNnCoQ,2019-08-04
Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,2019-08-04
Juanes,0UWZUmn7sybxMCqrw9tGa7,2019-08-04
blink-182,6FBDaR13swtiWwGhX1WQsP,2019-08-04
Eve,4d3yvTptO48nOYTPBcPFZC,2019-08-04
Gnarls Barkley,5SbkVQYYzlw1kte75QIabH,2019-08-04
U2,51Blml2LZPmy7TTiAg47vQ,2019-08-04
All Saints,5TDVKqW9uhqGjwwwKGuma4,2019-08-04
Röyksopp,5nPOO9iTcrs9k6yFffPxjH,2019-08-04
Robbie Williams,2HcwFjNelS49kFbfvMxQYw,2019-08-04
Justice,1gR0gsQYfi6joyO1dlp76N,2019-08-04
Gavin DeGraw,5DYAABs8rkY9VhwtENoQCz,2019-08-04
Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,2019-08-04
Eliza Doolittle,14L5rpGTLVUz1pD8fUeJB1,2019-08-04
Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,2019-08-04
Default,4nCzT3o7lMgCWBcmdwCMsT,2019-08-04
Fleet Foxes,4EVpmkEwrLYEg6jIsiPMIb,2019-08-04
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,2019-08-04
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,2019-08-04
Klaxons,2qlAMLpUyBjZgnzuFXXZXI,2019-08-04
Stromae,5j4HeCoUlzhfWtjAfM1acR,2019-08-04
Khalid,6LuN9FCkKOj5PcnpouEgny,2019-05-12
Summer Walker,57LYzLEk2LcFghVwuWbcuS,2019-05-12
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,2019-05-12
Jhene Aiko,5ZS223C6JyBfXasXxrRqOk,2019-05-12
Ella Mai,7HkdQ0gt53LP4zmHsL0nap,2019-05-12
Ncredible Gang,03pGcGiCNzt8NNcmxrIYSG,2019-05-12
Cardi B,4kYSro6naA4h99UJvo89HB,2019-05-12
Jessie Reyez,3KedxarmBCyFBevnqQHy3P,2019-05-12
Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,2019-05-12
Ciara,2NdeV5rLm47xAvogXrYhJX,2019-05-12
H.E.R.,3Y7RZ31TRPVadSFVy1o8os,2019-05-12
Normani,2cWZOOzeOm4WmBJRnD5R7I,2019-05-12
Pink Sweat$,1W7FNibLa0O0b572tB2w7t,2019-05-12
Kiana Ledé,7jZMxhsB8djyIbYmoiJSTs,2019-05-12
Trey Songz,2iojnBLj0qIMiKPvVhLnsH,2019-05-12
Asiahn,1mKtlPrXjWK6oIdk9cSOjs,2019-05-12
Tank,4mwXUEKaW4ftbncf9Hi58l,2019-05-12
Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,2019-05-12
Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,2019-05-12
Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,2019-05-12
Kehlani,0cGUm45nv7Z6M6qdXYQGTX,2019-05-12
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,2019-05-12
Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,2019-05-12
Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,2019-05-12
6LACK,4IVAbR2w4JJNJDDRFP3E83,2019-05-12
Solange,2auiVi8sUZo17dLy1HwrTU,2019-05-12
Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,2019-05-12
Rico Love,2GEcMpeGIad5O23WxDRFMn,2019-05-12
Eric Bellinger,7ibAWtDtmEfaVhc1FJ3Vl9,2019-05-12
Leven Kali,5YZ5AExR68U3ZblH6HcO6B,2019-05-12
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,2019-05-12
Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,2019-05-12
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,2019-05-19
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,2019-05-26
Rotimi,1xBARhKI09ZTmeePVDWMCf,2019-06-09
Raphael Saadiq,6g0Wah2YFtb1rFgKhUktlo,2019-07-07
Dreamville,1iNqsUDUraNWrj00bqssQG,2019-07-07
BJ The Chicago Kid,07d5etnpjriczFBB8pxmRe,2019-07-28
DaVido,0Y3agQaa6g2r0YmHPOO9rh,2019-08-04
Blue Ivy,3XV0lFzNs8BCTwhJTcMiBr,2019-08-11
Quality Control,6i392l38cR3uBPF0DbNs7S,2019-08-11
11:11,5gsyao2Qm21EKylbVIuRQ3,2019-08-18
Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,2019-08-18
Missy Elliott,2wIVse2owClT7go1WT98tk,2019-08-25
PJ Morton,2FMOHE79X98yptp4RpPrt7,2019-08-25
The Bonfyre,4oIGrMYn1N1xPNYVXcaEZJ,2019-08-25
Lunay,47MpMsUfWtgyIIBEFOr4FE,2019-05-12
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,2019-05-12
DJ Luian,64aJYyrXljOodnUG6jvhRD,2019-05-12
Dalex,0KPX4Ucy9dk82uj4GpKesn,2019-05-12
Ozuna,1i8SpTcr7yvPOmcqrbnVXY,2019-05-12
Karol G,790FomKkXshlbRYZFtlgla,2019-05-12
Maluma,1r4hJ1h58CWwUQe3MxPuau,2019-05-12
Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,2019-05-12
Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,2019-05-12
Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,2019-05-12
Sech,77ziqFxp5gaInVrF2lj4ht,2019-05-12
Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,2019-05-12
Brytiago,00XhexlJEXQstHimpZN910,2019-05-12
Maffio,5RzT7CM6Ot0sh0EHefMicV,2019-05-12
Anuel Aa,2R21vXR83lH98kGeO99Y66,2019-05-12
Mau y Ricky,2wkoKEfS6dXwThbyTnZWFU,2019-05-12
Farruko,329e4yvIujISKGKz1BZZbO,2019-05-12
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,2019-05-12
Becky G,4obzFoKoKRHIphyHzJ35G3,2019-05-12
Paloma Mami,7rOlQwf8OuFLFQp4aydjBt,2019-05-12
Myke Towers,7iK8PXO48WeuP03g8YR51W,2019-05-12
Noriel,3RtNN1VnooWEn3KQk03DUL,2019-05-12
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,2019-05-12
Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,2019-05-12
Lyanno,1Ts9of7VPZElwPQnqnDSfW,2019-05-12
Lalo Ebratt,1GAymyGBvB4gQy5Z5LZ1Wj,2019-05-12
ChocQuibTown,6tkyhGe9hGI3Lcfo4gVh6Z,2019-05-12
Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj,2019-05-12
Reik,0vR2qb8m9WHeZ5ByCbimq2,2019-05-12
Bad Bunny,4q3ewBCX7sLwd24euuV69X,2019-05-12
Jhay Cortez,0EFisYRi20PTADoJrifHrz,2019-05-12
Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,2019-05-12
Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,2019-05-12
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,2019-05-12
Fuego,7wU2WGCJ8HxkekHHE2QLul,2019-05-12
Amenazzy,6kq4GHwUcUojGIu0ziSNXf,2019-05-12
Natti Natasha,1GDbiv3spRmZ1XdM1jQbT7,2019-05-12
Kevin Roldan,1RBzGO6Nm3uyhUSxP7EDWO,2019-05-12
